id,movement_id,product_id,quantity,created_at,updated_at
17377,43973,3353,48047,2022-09-26 19:35:35.760280,2025-01-15 13:12:15.838561
17378,22509,645,20799,2021-07-23 23:15:45.655532,2025-01-18 20:45:29.819661
17379,50523,4814,12140,2020-02-10 08:21:25.774026,2025-01-06 18:16:18.986737
17380,59424,7913,88763,2020-11-27 05:26:30.487526,2025-02-03 11:36:46.724385
17381,58257,10092,81932,2020-11-07 05:50:32.782297,2025-01-11 22:32:44.922385
17382,27760,1674,32366,2022-12-25 22:31:05.681304,2025-01-23 08:31:10.618832
17383,10449,7382,55943,2020-05-10 23:02:21.902894,2025-01-18 18:23:09.738384
17384,5125,7987,38552,2020-05-03 23:08:28.162542,2025-01-06 11:32:02.583302
17385,29837,10043,88353,2022-05-12 08:47:43.231038,2025-01-02 17:36:07.906476
17386,6528,5651,96990,2024-06-02 17:31:34.850927,2025-01-04 16:22:41.108616
17387,12041,3244,79358,2021-03-09 23:23:23.127865,2025-01-02 07:04:21.471166
17388,59967,9072,70224,2020-12-16 08:00:09.350302,2025-01-01 10:07:42.320808
17389,56012,4532,39328,2024-05-18 20:32:45.576950,2025-01-13 19:54:53.374498
17390,39288,7189,80064,2021-06-30 22:30:11.923700,2025-01-24 07:50:37.725623
17391,14377,6179,21610,2023-07-15 15:14:16.084075,2025-01-15 10:53:09.761126
17392,13053,459,41925,2021-01-08 12:18:39.928138,2025-01-06 04:59:33.557126
17393,58156,3054,93539,2020-01-06 18:49:33.938087,2025-01-05 03:43:22.905645
17394,7946,2890,58474,2020-07-11 01:34:28.414764,2025-01-13 05:09:48.173529
17395,32558,798,66463,2022-05-18 07:54:14.184161,2025-01-06 20:47:30.198113
17396,8027,6998,57036,2022-06-03 17:36:33.857418,2025-01-01 05:07:08.377349
17397,2463,4359,18250,2020-05-07 11:56:21.747241,2025-01-12 01:00:10.740132
17398,12089,2505,17525,2024-11-16 01:33:41.885748,2025-02-02 01:11:51.935241
17399,21802,5376,27473,2024-10-27 03:03:18.135742,2025-01-30 22:40:49.747227
17400,34569,5061,20473,2020-10-31 17:40:57.362525,2025-01-18 11:38:24.684372
17401,19311,8594,56430,2023-07-26 11:04:34.978827,2025-01-06 11:14:32.270261
17402,4347,5728,95966,2022-05-16 15:39:05.892720,2025-01-03 19:07:24.365956
17403,13158,8269,51740,2021-03-17 19:41:28.215852,2025-01-12 04:53:14.037793
17404,26088,3047,47962,2023-07-03 01:24:22.239951,2025-01-10 23:16:48.794958
17405,53988,4419,90688,2020-02-09 15:13:46.296131,2025-02-02 10:23:23.599921
17406,5300,10348,56028,2020-05-15 00:50:00.279992,2025-01-15 12:30:02.559224
17407,27905,269,33472,2021-10-29 18:54:00.513244,2025-01-07 10:16:20.055279
17408,41213,2779,51740,2022-07-08 21:43:05.319958,2025-01-07 06:41:17.753384
17409,52030,3294,37386,2023-07-30 13:53:13.360440,2025-01-07 19:43:07.857913
17410,50001,2517,77646,2023-08-19 17:14:39.231283,2025-01-27 23:55:21.107682
17411,5694,4382,57204,2022-07-29 14:44:00.143065,2025-01-24 15:52:12.514660
17412,42264,7001,82309,2024-09-27 14:15:27.481011,2025-01-04 04:41:27.584912
17413,24610,113,31669,2021-02-06 19:31:49.005116,2025-01-11 22:25:52.122040
17414,24762,6676,4921,2023-12-11 11:55:33.938717,2025-01-18 21:32:26.911172
17415,17412,3001,45546,2023-06-14 18:45:02.011786,2025-01-13 20:29:40.021140
17416,35585,7083,67942,2022-02-10 17:21:32.421610,2025-01-07 04:24:27.282746
17417,4381,754,32184,2023-06-14 18:30:23.122924,2025-01-22 23:46:42.858375
17418,37938,8633,33878,2022-03-21 23:18:29.823494,2025-02-01 17:57:16.361423
17419,47458,5476,73179,2020-07-20 02:45:47.689717,2025-01-18 15:40:38.593855
17420,18933,3711,88274,2023-08-10 00:44:44.092306,2025-02-02 09:14:12.364052
17421,4990,8941,37762,2023-08-07 17:49:14.366099,2025-01-19 09:33:34.819929
17422,26079,3296,46456,2022-07-09 14:03:57.902606,2025-01-17 05:00:34.697863
17423,42738,187,8023,2021-10-15 06:54:32.456773,2025-01-10 18:27:17.949102
17424,15008,7755,62065,2022-07-26 21:33:40.588995,2025-01-06 19:17:53.946975
17425,53377,2214,86231,2022-07-02 02:52:07.480858,2025-01-28 18:27:37.431162
17426,582,4365,60001,2023-09-14 22:53:17.594183,2025-01-13 07:02:52.638280
17427,41129,3248,17177,2021-11-17 12:20:48.409966,2025-01-24 22:00:50.682009
17428,59725,8739,32875,2023-07-18 21:09:13.526007,2025-01-31 08:52:31.934808
17429,46060,2632,59608,2020-02-21 19:29:51.349807,2025-02-03 02:51:08.474813
17430,45357,181,28268,2021-03-21 07:11:44.879066,2025-01-17 04:47:01.071579
17431,27341,2521,79553,2023-08-18 00:50:41.990118,2025-01-24 15:36:27.428013
17432,12635,1938,5041,2020-06-05 11:40:30.935126,2025-01-27 10:03:42.656461
17433,44851,6007,57556,2020-07-05 06:35:23.328959,2025-01-20 18:11:15.995057
17434,51634,4939,3546,2021-04-09 04:56:29.349249,2025-02-02 08:31:14.336876
17435,2341,1654,40942,2021-06-14 12:11:58.852722,2025-01-25 18:59:57.040513
17436,43222,9906,53032,2022-01-05 13:53:48.882071,2025-01-11 10:55:52.387901
17437,31484,10444,26799,2022-01-20 00:17:57.739424,2025-01-23 03:42:41.346684
17438,18375,485,66881,2021-07-05 16:22:41.962083,2025-01-26 11:14:29.018766
17439,37370,6107,94058,2022-07-08 10:11:06.256535,2025-01-17 06:44:32.059482
17440,7905,4864,59607,2020-01-03 20:22:09.439671,2025-02-04 05:15:10.367197
17441,34032,10335,51090,2024-12-07 12:03:35.103977,2025-01-15 20:49:12.410229
17442,35988,9476,41326,2024-12-29 21:14:49.554034,2025-01-19 06:00:12.243090
17443,4776,9129,24629,2022-10-20 06:10:10.265015,2025-01-17 05:20:30.228660
17444,45371,2934,89768,2021-05-10 16:42:29.876162,2025-01-13 19:55:35.444713
17445,27957,2787,76738,2020-07-08 20:22:38.299670,2025-01-11 04:13:48.766722
17446,6650,6230,64934,2025-01-26 06:28:50.127667,2025-02-02 20:17:45.875302
17447,32974,8157,91269,2020-03-29 00:05:25.086626,2025-01-16 13:10:30.862839
17448,15537,5990,87189,2023-07-09 04:24:09.256211,2025-01-19 05:27:59.384180
17449,43150,3525,55213,2024-09-29 10:33:24.093828,2025-01-03 01:12:56.875927
17450,25421,9152,29712,2020-06-20 00:28:35.842665,2025-02-01 20:40:10.793845
17451,54332,3132,48709,2024-11-25 15:02:01.611433,2025-01-07 03:28:22.007452
17452,9887,2696,45690,2023-01-18 15:18:35.841966,2025-01-12 14:41:33.731015
17453,18194,1361,19112,2024-06-16 08:22:55.423866,2025-01-15 00:36:49.104322
17454,9381,9530,63453,2020-03-31 01:32:36.265368,2025-01-19 12:52:51.602871
17455,55596,895,47532,2020-10-18 18:58:23.174627,2025-01-28 20:17:41.296510
17456,9513,1581,51754,2021-06-02 21:27:00.231177,2025-01-19 19:02:01.546687
17457,15670,7109,9892,2024-03-07 22:22:51.143826,2025-01-01 22:14:49.798619
17458,48094,6020,36067,2024-04-18 12:08:02.913080,2025-02-02 01:43:48.634523
17459,56414,9587,97894,2023-09-29 11:12:25.614895,2025-02-04 07:04:35.542495
17460,37542,4980,56225,2022-08-13 20:28:43.409764,2025-01-03 00:20:31.036696
17461,53540,4211,21891,2023-10-13 14:55:24.912236,2025-01-29 04:45:09.360775
17462,22199,6855,9931,2023-11-11 02:59:29.860744,2025-01-24 05:31:53.546861
17463,52595,2404,4121,2023-09-17 06:47:16.323034,2025-01-23 22:44:17.356441
17464,40115,9324,60197,2020-06-15 21:00:36.003723,2025-01-27 20:47:43.677330
17465,56886,6134,10039,2023-06-03 01:15:14.722729,2025-01-08 23:21:45.060112
17466,59135,4641,35612,2020-05-23 18:23:07.442048,2025-01-17 12:09:04.465252
17467,10712,8615,60450,2020-08-07 12:24:56.205516,2025-01-29 02:53:10.373318
17468,47778,5283,6529,2024-06-17 10:14:37.799119,2025-01-19 17:25:26.874927
17469,1267,3134,56980,2024-02-02 08:58:07.434395,2025-01-17 01:10:25.876727
17470,6974,820,68397,2024-06-23 01:19:57.917288,2025-01-13 21:06:56.123255
17471,15321,9110,80232,2024-11-26 01:50:48.332426,2025-01-21 17:02:45.345305
17472,59197,6448,91144,2021-11-02 13:39:24.961123,2025-01-07 11:25:14.562903
17473,22268,2849,22568,2020-01-25 17:57:46.369668,2025-02-03 01:37:07.177708
17474,29057,4877,37018,2021-02-24 17:06:08.076212,2025-01-14 15:44:43.107549
17475,12151,7986,68844,2022-08-10 19:10:15.328529,2025-01-20 18:41:18.727928
17476,1146,5886,9187,2020-01-28 23:12:56.836873,2025-01-20 02:45:41.991667
17477,24495,5409,18838,2021-10-05 12:59:33.493452,2025-02-01 19:19:50.665073
17478,38990,7034,35194,2021-05-22 10:46:24.823657,2025-01-28 01:36:17.727885
17479,4277,8015,14580,2024-07-05 06:33:46.309089,2025-01-23 02:59:19.653906
17480,2639,7993,2585,2020-07-07 06:11:40.687142,2025-01-31 11:48:05.734971
17481,30368,1788,41249,2022-03-19 17:30:41.356173,2025-01-03 16:23:48.202499
17482,26454,5711,5709,2021-08-06 16:33:13.929610,2025-01-26 08:36:30.984164
17483,44099,7400,51762,2023-08-28 18:06:17.138400,2025-01-20 13:51:02.846040
17484,43388,8051,19877,2020-01-26 17:54:00.999637,2025-01-16 03:37:56.266550
17485,57693,5674,31543,2022-09-06 02:50:04.669609,2025-01-01 20:21:57.460858
17486,2824,5001,88334,2024-09-15 15:39:40.306401,2025-01-07 22:56:30.812785
17487,25445,775,97633,2024-08-17 11:29:38.168118,2025-02-03 16:35:51.644443
17488,51571,6530,75670,2020-12-30 05:48:39.272259,2025-01-19 06:28:36.791526
17489,55820,3885,10016,2022-05-06 17:31:55.928389,2025-01-06 22:06:46.009590
17490,42493,1213,56758,2024-05-15 04:30:39.454565,2025-01-29 21:07:16.856329
17491,42110,3681,67910,2020-03-04 16:42:16.747575,2025-02-03 15:36:12.976193
17492,34365,1641,87665,2021-02-13 20:44:36.181838,2025-01-18 00:42:17.914118
17493,23825,1858,53315,2020-02-17 23:26:00.028475,2025-01-09 03:31:04.233621
17494,6412,7872,45429,2023-05-31 07:16:57.853511,2025-01-11 21:40:01.390119
17495,9664,2874,93388,2020-09-13 13:18:44.814272,2025-02-04 06:08:25.996957
17496,9223,2953,5720,2020-04-29 08:53:58.921593,2025-01-26 07:37:06.208054
17497,26868,10180,67245,2022-04-18 18:14:34.530089,2025-01-04 02:06:38.162774
17498,6068,1752,17050,2020-10-16 00:55:18.995657,2025-01-23 23:18:21.360404
17499,42916,6857,75765,2020-01-25 08:39:51.153315,2025-01-01 00:27:25.580756
17500,5806,3298,89902,2020-03-15 09:29:31.700267,2025-01-26 09:17:32.063412
17501,39484,6506,9440,2021-08-12 19:52:05.356345,2025-01-09 11:51:42.444768
17502,1229,6285,72409,2023-03-02 03:55:07.902921,2025-01-12 21:37:08.598212
17503,34305,6399,47097,2020-07-23 03:59:56.247011,2025-01-01 10:04:20.650140
17504,24128,934,82417,2022-10-01 17:37:56.788774,2025-01-23 12:05:35.058020
17505,18267,708,6353,2024-12-30 18:24:03.059005,2025-01-01 07:32:29.115245
17506,37474,4616,96796,2020-02-11 06:11:46.156578,2025-01-25 23:10:46.325294
17507,18766,9396,78075,2022-12-11 18:10:04.889782,2025-01-24 07:16:33.121966
17508,38026,7765,89304,2024-01-29 20:55:57.769868,2025-01-21 00:01:28.276817
17509,35241,8864,29572,2020-02-23 16:59:00.961036,2025-01-19 11:18:16.256642
17510,16992,7710,84100,2021-09-02 11:48:49.766943,2025-01-08 13:58:34.798178
17511,7483,2864,55202,2022-02-16 08:51:08.997606,2025-01-07 01:55:50.143198
17512,33067,3299,2647,2021-12-24 05:05:14.401369,2025-01-07 18:38:08.881108
17513,4440,9455,38446,2022-04-28 03:23:25.908164,2025-01-08 14:50:58.060168
17514,39494,4500,21699,2021-02-24 06:04:06.973786,2025-01-14 04:37:31.190588
17515,15077,4908,51875,2023-12-03 10:38:37.718229,2025-01-10 14:25:07.900666
17516,2867,7248,21061,2025-01-20 18:47:26.499943,2025-01-06 10:42:05.154836
17517,6134,9973,65728,2023-05-14 02:57:48.689518,2025-01-20 10:31:42.221897
17518,30046,2186,19091,2021-10-26 16:48:45.071839,2025-01-06 16:36:10.440935
17519,27015,7771,21603,2020-11-28 02:56:34.085665,2025-02-03 04:23:59.223446
17520,51936,8127,32156,2021-01-07 20:13:19.112561,2025-01-31 13:48:56.141076
17521,53811,3499,86833,2022-12-04 01:51:26.501909,2025-01-17 15:33:06.342988
17522,13789,4358,61388,2022-09-03 04:17:28.646614,2025-02-02 17:25:24.354263
17523,14473,8471,66145,2023-10-29 07:13:00.568820,2025-01-18 21:31:28.762692
17524,56402,826,69840,2024-03-21 01:24:55.782607,2025-01-13 11:28:33.461359
17525,12866,6548,52553,2021-09-11 12:17:29.176895,2025-01-24 06:44:26.478037
17526,15984,4977,91232,2020-07-20 07:49:01.519348,2025-01-18 10:45:06.104237
17527,37833,4392,99899,2022-01-14 05:14:37.759120,2025-01-28 15:05:20.858173
17528,38705,4043,47508,2021-03-02 01:18:48.256308,2025-01-08 04:10:58.651097
17529,54287,10226,5412,2020-12-12 12:29:36.558830,2025-01-27 22:06:39.140390
17530,14992,3682,45595,2024-09-04 01:24:04.424763,2025-01-03 04:14:06.866120
17531,31043,4369,62406,2024-08-22 12:25:00.362648,2025-01-16 06:08:45.084310
17532,39421,5047,17542,2021-11-18 19:30:07.037709,2025-01-22 14:50:14.429946
17533,17768,8008,10056,2023-08-23 19:17:03.583836,2025-01-12 05:11:59.086248
17534,30873,4477,13012,2021-08-11 03:35:00.785679,2025-01-31 18:35:46.134610
17535,53522,9935,6036,2020-07-02 22:17:35.336396,2025-01-24 12:12:07.139194
17536,36492,5655,7523,2023-07-28 11:52:57.075552,2025-01-02 04:48:34.144861
17537,55672,662,21417,2021-03-19 14:36:15.105647,2025-01-19 07:26:59.306326
17538,28718,10015,31724,2023-06-14 03:33:29.701928,2025-01-12 04:50:04.655611
17539,34691,5097,2407,2020-01-05 07:37:47.542765,2025-01-16 09:06:18.496700
17540,8040,1147,3706,2024-11-20 01:06:42.066455,2025-01-22 13:07:19.342731
17541,22737,5294,38371,2023-10-28 02:16:28.501380,2025-01-27 11:30:00.232173
17542,31245,2246,85251,2021-05-22 15:22:53.059300,2025-01-22 18:15:08.320161
17543,28298,3743,72245,2022-11-29 04:05:20.731971,2025-01-29 14:11:13.991359
17544,46765,990,38368,2024-05-24 00:50:45.298429,2025-01-20 12:52:12.996955
17545,44173,576,43584,2021-09-07 02:04:57.956632,2025-01-09 11:07:32.580696
17546,59458,10212,22039,2021-04-11 23:56:11.825386,2025-02-03 05:28:33.392883
17547,42942,232,99261,2023-07-19 20:46:01.772149,2025-01-03 15:01:08.408114
17548,27423,7439,51528,2024-01-07 22:55:58.188678,2025-02-02 06:25:23.807838
17549,59845,9667,98344,2022-03-08 23:33:44.712780,2025-01-27 13:13:40.172424
17550,6036,6437,58925,2022-11-23 12:54:18.190408,2025-02-02 04:44:11.793110
17551,4194,3314,91095,2023-04-03 20:32:01.517308,2025-02-02 22:58:50.470743
17552,27198,4624,80830,2020-04-22 03:02:58.499783,2025-01-08 20:12:28.583083
17553,45016,3055,82849,2024-05-27 06:54:14.290968,2025-01-09 03:50:12.771002
17554,27616,5971,9810,2024-02-24 12:41:04.723042,2025-01-21 05:28:58.434350
17555,51075,7953,11697,2022-06-16 14:22:40.846364,2025-01-08 00:57:29.046098
17556,21146,4137,13070,2023-10-11 00:05:25.216896,2025-02-03 08:46:57.575605
17557,3928,4277,63011,2020-10-31 15:10:29.452085,2025-01-09 11:31:53.227968
17558,19843,8572,16416,2023-08-30 09:32:35.489158,2025-01-21 15:50:30.635368
17559,43582,6284,86479,2020-12-29 03:41:27.806018,2025-01-25 10:35:54.098622
17560,50551,9236,21474,2020-05-17 15:54:53.483370,2025-01-09 14:19:29.464179
17561,51010,1222,94711,2020-05-03 07:30:41.967619,2025-01-10 18:51:03.763304
17562,25202,1401,20517,2020-09-28 12:12:41.164002,2025-01-27 16:57:18.821967
17563,16032,10371,15517,2023-09-09 05:28:44.949925,2025-01-09 06:34:43.042611
17564,443,8350,58815,2021-06-18 23:28:49.309639,2025-01-05 20:08:25.855912
17565,12658,3798,51997,2020-08-05 04:47:09.690159,2025-01-29 15:15:09.747682
17566,9883,9031,14856,2024-04-02 22:05:12.428322,2025-02-02 15:29:22.943599
17567,10713,7044,39593,2022-11-19 00:18:14.360380,2025-01-29 00:12:50.760175
17568,30711,3131,54998,2023-03-10 03:22:56.651085,2025-01-20 10:06:03.639314
17569,58456,2529,5761,2022-01-01 08:55:16.250429,2025-01-12 07:16:41.790855
17570,22902,3437,11112,2020-10-06 05:09:26.938034,2025-01-15 11:12:15.533013
17571,54549,7817,35732,2022-01-05 17:24:05.991921,2025-01-18 22:04:20.105899
17572,53604,2180,22397,2020-06-06 13:09:30.121210,2025-01-10 18:46:25.837991
17573,55098,5018,11561,2023-11-23 23:32:02.073596,2025-01-10 16:29:05.787531
17574,7946,3946,12275,2020-09-26 18:43:54.006612,2025-01-23 04:30:21.292197
17575,25870,9232,31389,2020-11-12 20:33:21.764058,2025-01-29 09:15:32.775453
17576,833,3754,22760,2020-03-17 09:20:59.615934,2025-01-14 23:09:36.618882
17577,30955,7083,24566,2021-08-18 00:26:47.732752,2025-02-02 13:02:18.206644
17578,7564,9583,27677,2024-07-04 18:19:28.405766,2025-01-15 01:42:10.825807
17579,37890,10317,38990,2024-10-07 04:50:22.423690,2025-01-16 04:45:14.883345
17580,531,2328,97779,2023-06-07 10:38:10.453047,2025-01-26 16:14:58.868407
17581,56025,2398,67848,2021-06-21 11:36:46.526886,2025-01-06 23:10:25.620122
17582,47610,6046,93371,2021-01-29 00:23:18.379452,2025-01-19 06:04:23.776676
17583,57058,876,95735,2024-12-25 06:24:34.555014,2025-02-02 02:39:41.911422
17584,45343,2688,16745,2022-01-12 12:33:42.042601,2025-01-19 03:14:35.041903
17585,30238,2644,33653,2025-01-05 08:05:28.377621,2025-01-20 20:41:01.881728
17586,30491,3533,92013,2021-04-24 09:10:56.254847,2025-01-22 14:01:25.397284
17587,42518,6610,55855,2024-03-12 00:27:44.100731,2025-01-16 01:38:20.505441
17588,20824,9837,7494,2023-01-15 05:54:57.433682,2025-01-02 09:33:18.925023
17589,57866,5152,61710,2021-02-07 23:30:48.394366,2025-01-24 02:09:21.088978
17590,39516,1213,18443,2020-01-14 21:23:50.544384,2025-01-11 23:35:27.113152
17591,56137,243,96795,2024-06-27 14:46:31.021794,2025-01-22 17:17:48.330466
17592,5833,3668,85001,2021-01-01 19:38:13.917996,2025-01-08 08:39:46.477431
17593,42613,4875,8897,2020-11-28 19:53:47.999785,2025-01-10 16:52:51.680743
17594,648,4627,87129,2023-04-10 11:19:05.898358,2025-01-07 13:01:27.052803
17595,6153,8540,77159,2020-09-16 23:44:40.336534,2025-01-26 23:19:57.528130
17596,16250,5307,33269,2023-01-24 17:06:28.789879,2025-01-05 12:12:25.484945
17597,40899,7488,56140,2023-04-18 15:27:26.747843,2025-01-29 13:54:58.966429
17598,55821,3821,91325,2024-08-02 10:41:59.963533,2025-01-14 07:18:11.415986
17599,6674,7039,68879,2023-09-29 12:26:56.714391,2025-02-01 10:07:06.546436
17600,28006,8562,96315,2020-01-08 18:01:46.750506,2025-01-20 18:31:50.905234
17601,57045,7858,26386,2022-10-18 17:53:15.273339,2025-01-13 23:41:41.764780
17602,4029,6601,62418,2022-04-13 22:29:53.702125,2025-01-18 04:46:08.294193
17603,32408,10468,67754,2020-01-10 01:55:39.242765,2025-01-03 06:59:22.846010
17604,6136,3936,28814,2021-10-05 04:04:35.480192,2025-01-02 02:15:56.414872
17605,41686,10297,76140,2023-06-23 02:21:18.899346,2025-01-09 18:01:08.758748
17606,58789,4330,84646,2023-09-09 12:12:15.852039,2025-01-23 00:22:09.601887
17607,59438,4762,64806,2022-07-01 13:28:13.928525,2025-01-26 18:58:25.358883
17608,26037,6515,92914,2020-06-09 20:52:34.554892,2025-01-02 18:26:07.350160
17609,43214,78,74443,2025-01-01 21:31:19.505777,2025-01-08 22:29:57.884318
17610,28446,986,51535,2020-12-29 09:25:59.172184,2025-01-10 20:17:45.024006
17611,59071,518,64541,2024-02-03 01:49:59.276381,2025-01-31 15:14:43.017788
17612,48518,9668,87230,2021-06-23 08:13:18.271781,2025-02-02 19:33:53.133474
17613,9871,4768,6760,2021-12-28 19:03:16.910737,2025-01-11 06:05:10.691083
17614,17629,7467,40868,2021-01-07 14:23:30.768012,2025-01-06 11:38:13.127422
17615,724,2683,19982,2023-11-03 07:03:06.414531,2025-01-24 09:23:17.602272
17616,11157,4908,16861,2021-12-15 18:38:04.026988,2025-01-02 21:01:09.537753
17617,35371,9801,55972,2023-08-20 22:05:04.943725,2025-01-15 07:04:55.466415
17618,27297,10335,91906,2022-01-08 09:16:55.225976,2025-01-29 13:10:00.143689
17619,20865,2590,97104,2022-07-22 22:09:27.591421,2025-02-02 00:39:13.362616
17620,11135,4875,64594,2022-06-26 01:58:34.362152,2025-01-20 22:45:48.625408
17621,21604,64,42133,2022-11-10 07:20:33.683435,2025-01-13 04:30:45.709500
17622,51587,4248,38424,2020-10-09 09:35:16.520077,2025-02-02 19:34:10.089479
17623,32252,4938,14491,2022-04-06 07:40:30.937861,2025-01-05 20:58:54.868385
17624,30134,10066,39927,2023-09-03 05:03:15.645327,2025-01-09 07:06:43.050493
17625,17841,9872,56755,2021-08-25 01:43:06.524992,2025-01-05 22:38:06.667465
17626,8024,2074,22674,2020-10-14 08:43:25.057719,2025-01-18 15:52:25.549733
17627,59264,7546,9840,2023-01-01 11:38:08.001379,2025-01-10 08:01:26.627031
17628,6523,522,57917,2023-10-20 06:33:46.392986,2025-01-15 11:54:29.235270
17629,44855,9779,82335,2020-10-26 00:25:15.968657,2025-01-25 18:58:48.136095
17630,28112,5485,88325,2020-05-15 21:06:40.511745,2025-01-01 21:45:45.410968
17631,26927,6267,10616,2022-11-03 00:35:08.483131,2025-01-03 05:12:09.549392
17632,17166,4584,39335,2023-02-21 12:25:09.161233,2025-01-03 20:00:44.011309
17633,29668,7574,35975,2020-12-19 14:02:42.891482,2025-01-09 22:39:46.079563
17634,49147,4493,78610,2021-02-26 21:05:14.806968,2025-01-26 17:22:38.432903
17635,33564,9150,33247,2023-03-10 11:01:57.111854,2025-01-25 16:41:13.598427
17636,33135,4868,35302,2020-11-26 04:43:29.299931,2025-01-08 16:37:46.056628
17637,24505,1348,10023,2024-11-24 11:46:38.493242,2025-01-05 12:24:24.031551
17638,16423,4478,25133,2021-02-14 22:08:24.185400,2025-01-23 20:23:18.187345
17639,30591,2012,63818,2024-06-26 04:48:23.941813,2025-01-17 08:37:38.744068
17640,48769,4556,94216,2024-08-09 19:36:40.473151,2025-01-27 15:43:38.755335
17641,29929,8773,15541,2022-10-31 00:45:36.204589,2025-02-02 23:18:47.379838
17642,23557,9367,15031,2024-05-16 18:34:04.057099,2025-01-25 05:03:54.352704
17643,43590,4478,91177,2024-04-10 03:58:45.290803,2025-01-08 21:21:22.658526
17644,2059,8291,7229,2022-10-07 18:09:22.794067,2025-01-26 10:53:45.619948
17645,9897,5015,83600,2021-12-22 05:37:06.477905,2025-01-25 21:02:31.414155
17646,2438,1781,31340,2025-01-06 08:43:59.537440,2025-01-13 08:20:59.375746
